gvkey,year,patents_applied,patents_granted,private_subsidiary_patents,distinct_assignee_names,private_subsidiary_share
001678,2017,4,4,0,1,0.0
001678,2018,3,3,0,1,0.0
001678,2019,1,1,0,1,0.0
001678,2020,1,1,0,1,0.0
001686,1997,2,2,2,2,1.0
001686,1998,12,12,12,2,1.0
001686,1999,17,17,17,1,1.0
001686,2000,7,7,7,2,1.0
001686,2001,4,4,3,2,0.75
001686,2002,3,3,3,1,1.0
001686,2003,4,4,4,1,1.0
001686,2004,1,1,1,1,1.0
001686,2006,1,1,1,1,1.0
001686,2009,1,1,0,1,0.0
001686,2011,3,3,1,2,0.3333333333333333
001686,2012,1,1,1,1,1.0
001686,2013,3,3,2,3,0.6666666666666666
001686,2014,1,1,1,1,1.0
001686,2015,1,1,0,1,0.0
001686,2016,2,2,2,1,1.0
001686,2017,3,3,1,2,0.3333333333333333
001686,2018,1,1,0,1,0.0
001686,2019,1,1,0,1,0.0
001690,1997,134,134,0,1,0.0
001690,1998,160,160,39,2,0.24375
001690,1999,118,118,13,2,0.11016949152542373
001690,2000,112,112,5,2,0.044642857142857144
001690,2001,151,151,4,2,0.026490066225165563
001690,2002,184,184,6,2,0.03260869565217391
001690,2003,247,247,2,2,0.008097165991902834
001690,2004,296,296,0,1,0.0
001690,2005,365,365,0,1,0.0
001690,2006,556,556,0,1,0.0
001690,2007,923,923,0,1,0.0
001690,2008,1003,1003,0,1,0.0
001690,2009,1034,1034,0,1,0.0
001690,2010,1436,1436,0,1,0.0
001690,2011,1616,1616,5,3,0.003094059405940594
001690,2012,2416,2416,0,1,0.0
001690,2013,1837,1837,8,3,0.004354926510615134
001690,2014,2311,2311,5,2,0.0021635655560363477
001690,2015,2306,2306,7,3,0.003035559410234172
001690,2016,2451,2451,2,3,0.0008159934720522236
001690,2017,2056,2056,6,3,0.0029182879377431907
001690,2018,1702,1702,0,1,0.0
001690,2019,908,908,1,2,0.0011013215859030838
001690,2020,91,91,0,1,0.0
001704,1997,370,370,3,3,0.008108108108108109
001704,1998,371,371,1,2,0.0026954177897574125
001704,1999,439,439,0,1,0.0
001704,2000,592,592,3,3,0.005067567567567568
001704,2001,446,446,5,4,0.011210762331838564
001704,2002,492,492,3,3,0.006097560975609756
001704,2003,368,368,2,3,0.005434782608695652
001704,2004,369,369,1,2,0.0027100271002710027
001704,2005,382,382,11,2,0.028795811518324606
001704,2006,484,484,6,2,0.012396694214876033
001704,2007,434,434,12,2,0.027649769585253458
001704,2008,397,397,13,2,0.0327455919395466
001704,2009,229,229,2,3,0.008733624454148471
001704,2010,296,296,9,2,0.030405405405405407
001704,2011,427,427,74,4,0.17330210772833723
001704,2012,403,403,65,2,0.16129032258064516
001704,2013,584,584,106,4,0.1815068493150685
001704,2014,700,700,65,2,0.09285714285714286
001704,2015,483,483,68,2,0.14078674948240166
001704,2016,512,512,46,3,0.08984375
001704,2017,573,573,45,2,0.07853403141361257
001704,2018,414,414,62,2,0.1497584541062802
001704,2019,168,168,4,2,0.023809523809523808
001704,2020,4,4,1,2,0.25
001706,1997,23,23,1,3,0.043478260869565216
001706,1998,16,16,0,2,0.0
001706,1999,16,16,0,2,0.0
001706,2000,13,13,2,5,0.15384615384615385
001706,2001,25,25,9,3,0.36
001706,2002,16,16,3,3,0.1875
001706,2003,12,12,2,3,0.16666666666666666
001706,2004,26,26,4,4,0.15384615384615385
001706,2005,17,17,3,4,0.17647058823529413
001706,2006,12,12,4,5,0.3333333333333333
001706,2007,20,20,1,2,0.05
001706,2008,12,12,2,3,0.16666666666666666
001706,2009,22,22,0,1,0.0
001706,2010,8,8,1,2,0.125
001706,2011,15,15,0,1,0.0
001706,2012,7,7,0,1,0.0
001706,2013,5,5,2,3,0.4
001706,2014,11,11,0,1,0.0
001706,2015,6,6,0,1,0.0
001706,2016,5,5,2,3,0.4
001706,2017,5,5,2,3,0.4
001706,2018,4,4,2,4,0.5
001706,2019,4,4,4,1,1.0
001722,1997,11,11,0,1,0.0
001722,1998,10,10,1,2,0.1
001722,1999,11,11,0,1,0.0
001722,2000,27,27,0,1,0.0
001722,2001,19,19,0,1,0.0
001722,2002,27,27,0,1,0.0
001722,2003,12,12,0,1,0.0
001722,2004,11,11,0,1,0.0
001722,2005,21,21,0,1,0.0
001722,2006,14,14,0,1,0.0
001722,2007,18,18,0,1,0.0
001722,2008,24,24,0,1,0.0
001722,2009,12,12,0,1,0.0
001722,2010,11,11,0,1,0.0
001722,2011,16,16,1,2,0.0625
001722,2012,7,7,0,1,0.0
001722,2013,32,32,0,1,0.0
001722,2014,22,22,1,2,0.045454545454545456
001722,2015,27,27,0,1,0.0
001722,2016,25,25,2,3,0.08
001722,2017,10,10,1,2,0.1
001722,2018,4,4,0,1,0.0
001722,2019,3,3,0,1,0.0
001742,1997,1,1,0,1,0.0
001742,2000,1,1,0,1,0.0
001742,2002,1,1,0,1,0.0
001742,2003,1,1,0,1,0.0
001742,2004,2,2,0,1,0.0
001742,2005,6,6,0,1,0.0
001742,2006,2,2,0,1,0.0
001742,2007,4,4,0,1,0.0
001742,2008,1,1,0,1,0.0
001742,2009,1,1,0,1,0.0
001742,2011,1,1,0,1,0.0
001745,1998,1,1,1,1,1.0
001754,1998,1,1,0,1,0.0
001755,1997,5,5,0,1,0.0
001755,1998,1,1,0,1,0.0
001762,1997,15,15,0,1,0.0
001762,1998,10,10,0,2,0.0
001762,1999,11,11,0,2,0.0
001762,2000,11,11,0,2,0.0
001762,2001,3,3,0,1,0.0
001762,2002,5,5,1,2,0.2
001762,2003,4,4,0,1,0.0
001762,2005,5,5,5,1,1.0
001773,2007,1,1,0,1,0.0
001773,2008,1,1,1,1,1.0
001773,2012,1,1,1,1,1.0
001773,2013,3,3,1,2,0.3333333333333333
001773,2014,4,4,4,1,1.0
001773,2015,1,1,1,1,1.0
001773,2016,3,3,3,2,1.0
001773,2017,3,3,2,2,0.6666666666666666
001783,2004,1,1,0,1,0.0
001783,2006,1,1,0,1,0.0
001786,1998,2,2,2,2,1.0
001789,1997,2,2,0,1,0.0
001789,1998,1,1,0,1,0.0
001794,1997,29,29,0,1,0.0
001794,1998,41,41,0,1,0.0
001794,1999,39,39,1,2,0.02564102564102564
001794,2000,53,53,0,1,0.0
001794,2001,30,30,0,1,0.0
001794,2002,36,36,0,1,0.0
001794,2003,39,39,0,1,0.0
001794,2004,22,22,0,1,0.0
001794,2005,14,14,0,1,0.0
001794,2006,17,17,0,1,0.0
001794,2007,12,12,0,1,0.0
001794,2008,4,4,0,1,0.0
001794,2009,6,6,0,1,0.0
001794,2010,42,42,36,2,0.8571428571428571
001794,2011,30,30,26,3,0.8666666666666667
001794,2012,25,25,22,3,0.88
001794,2013,21,21,17,3,0.8095238095238095
001794,2014,24,24,22,3,0.9166666666666666
001794,2015,18,18,16,3,0.8888888888888888
001794,2016,17,17,16,3,0.9411764705882353
001794,2017,13,13,13,2,1.0
001794,2018,1,1,1,1,1.0
001794,2019,1,1,1,1,1.0
001820,2017,1,1,0,1,0.0
001823,1998,1,1,0,1,0.0
001823,1999,3,3,0,1,0.0
001823,2007,1,1,1,1,1.0
001823,2009,8,8,8,1,1.0
001823,2010,2,2,2,1,1.0
001823,2012,2,2,1,2,0.5
001823,2013,6,6,6,4,1.0
001823,2014,10,10,8,5,0.8
001823,2015,5,5,5,3,1.0
001823,2016,7,7,7,3,1.0
001823,2017,6,6,6,2,1.0
001823,2018,6,6,6,3,1.0
001823,2019,1,1,1,1,1.0
001837,2002,1,1,0,1,0.0
001837,2012,1,1,0,1,0.0
001848,1997,32,32,0,1,0.0
001848,1998,39,39,0,1,0.0
001856,1999,1,1,0,1,0.0
001860,2000,1,1,0,1,0.0
001860,2001,1,1,0,1,0.0
001860,2007,1,1,0,1,0.0
001860,2010,1,1,0,1,0.0
001860,2012,1,1,0,1,0.0
001860,2013,1,1,0,1,0.0
001866,1997,1,1,0,1,0.0
001866,2002,1,1,0,1,0.0
001866,2004,1,1,0,1,0.0
001877,1997,3,3,0,1,0.0
001878,1997,25,25,0,1,0.0
001878,1998,25,25,0,1,0.0
001878,1999,47,47,0,1,0.0
001878,2000,37,37,0,1,0.0
001878,2001,60,60,1,2,0.016666666666666666
001878,2002,50,50,0,1,0.0
001878,2003,33,33,0,1,0.0
001878,2004,47,47,0,1,0.0
001878,2005,30,30,0,1,0.0
001878,2006,44,44,0,1,0.0
001878,2007,41,41,0,1,0.0
001878,2008,85,85,0,1,0.0
001878,2009,42,42,0,1,0.0
001878,2010,17,17,0,1,0.0
001878,2011,48,48,0,1,0.0
001878,2012,49,49,0,1,0.0
001878,2013,57,57,0,1,0.0
001878,2014,51,51,1,2,0.0196078431372549
001878,2015,68,68,2,2,0.029411764705882353
001878,2016,55,55,4,3,0.07272727272727272
001878,2017,33,33,2,2,0.06060606060606061
001878,2018,16,16,0,1,0.0
001878,2019,8,8,0,1,0.0
001884,2000,1,1,0,1,0.0
001891,1998,1,1,0,1,0.0
001891,2000,1,1,1,1,1.0
001891,2003,1,1,1,1,1.0
001891,2004,1,1,0,1,0.0
001891,2005,1,1,0,1,0.0
001891,2006,3,3,3,1,1.0
001891,2008,1,1,1,1,1.0
001891,2011,2,2,1,2,0.5
001902,1997,1,1,0,1,0.0
001902,1998,2,2,0,1,0.0
001902,1999,2,2,0,1,0.0
001902,2001,1,1,0,1,0.0
001902,2002,1,1,0,1,0.0
001902,2003,1,1,0,1,0.0
001913,1997,75,75,0,1,0.0
001913,1998,74,74,0,1,0.0
001913,1999,55,55,0,1,0.0
001913,2000,69,69,0,1,0.0
001913,2001,75,75,0,1,0.0
001913,2002,62,62,0,1,0.0
001913,2003,45,45,0,1,0.0
001913,2004,55,55,2,3,0.03636363636363636
001913,2005,60,60,1,2,0.016666666666666666
001913,2006,57,57,0,1,0.0
001913,2007,66,66,0,1,0.0
001913,2008,53,53,0,1,0.0
001913,2009,38,38,0,1,0.0
001913,2010,55,55,0,1,0.0
001913,2011,76,76,3,4,0.039473684210526314
001913,2012,60,60,0,1,0.0
001913,2013,62,62,0,1,0.0
001913,2014,63,63,2,3,0.031746031746031744
001913,2015,49,49,1,2,0.02040816326530612
001913,2016,52,52,0,1,0.0
001913,2017,59,59,1,2,0.01694915254237288
001913,2018,25,25,0,1,0.0
001913,2019,13,13,0,1,0.0
001919,1998,3,3,3,1,1.0
001919,1999,5,5,5,1,1.0
001919,2000,5,5,5,1,1.0
001919,2001,3,3,3,1,1.0
001919,2002,1,1,1,1,1.0
001919,2003,1,1,1,1,1.0
001919,2005,1,1,1,1,1.0
001919,2008,1,1,0,1,0.0
001919,2009,1,1,0,1,0.0
001919,2012,1,1,1,1,1.0
001920,1997,14,14,0,1,0.0
001920,1998,13,13,0,1,0.0
001920,1999,13,13,0,1,0.0
001920,2000,12,12,0,1,0.0
001920,2001,12,12,0,1,0.0
001920,2002,11,11,0,1,0.0
001920,2003,11,11,0,1,0.0
001920,2004,11,11,0,1,0.0
001920,2005,14,14,0,1,0.0
001920,2006,10,10,0,1,0.0
001920,2007,16,16,0,1,0.0
001920,2008,17,17,0,1,0.0
001920,2009,9,9,0,1,0.0
001920,2010,21,21,0,1,0.0
001920,2011,24,24,0,1,0.0
001920,2012,23,23,0,1,0.0
001920,2013,14,14,0,1,0.0
001920,2014,19,19,0,1,0.0
001920,2015,11,11,0,1,0.0
001920,2016,9,9,0,1,0.0
001920,2017,3,3,0,1,0.0
001920,2018,3,3,0,1,0.0
001926,1997,1,1,0,1,0.0
001926,2003,1,1,0,1,0.0
001926,2005,1,1,0,1,0.0
001926,2007,1,1,0,1,0.0
001926,2008,1,1,0,1,0.0
001926,2014,2,2,2,2,1.0
001926,2015,1,1,0,1,0.0
001926,2017,1,1,0,1,0.0
001926,2018,1,1,0,1,0.0
001926,2019,1,1,1,1,1.0
001932,2017,15,15,0,1,0.0
001932,2018,10,10,0,1,0.0
001932,2019,7,7,0,1,0.0
001945,1997,83,83,0,1,0.0
001945,1998,60,60,0,1,0.0
001945,1999,57,57,0,1,0.0
001945,2000,63,63,0,1,0.0
001945,2001,45,45,0,1,0.0
001945,2002,39,39,0,1,0.0
001945,2003,40,40,0,1,0.0
001945,2004,33,33,0,1,0.0
001945,2005,11,11,0,1,0.0
001951,2003,1,1,0,1,0.0
001951,2005,1,1,0,1,0.0
001951,2006,1,1,0,1,0.0
001951,2008,2,2,0,1,0.0
001951,2009,1,1,0,1,0.0
001951,2010,1,1,0,1,0.0
001968,1997,3,3,0,1,0.0
001968,1998,1,1,0,1,0.0
001968,1999,5,5,0,1,0.0
001968,2000,4,4,0,1,0.0
001968,2001,6,6,0,1,0.0
001968,2002,1,1,0,1,0.0
001968,2004,2,2,0,1,0.0
001968,2005,1,1,0,1,0.0
001968,2006,3,3,0,1,0.0
001968,2007,3,3,0,1,0.0
001968,2008,5,5,0,1,0.0
001968,2009,4,4,0,1,0.0
001968,2010,4,4,1,2,0.25
001968,2011,3,3,0,1,0.0
001968,2012,3,3,0,1,0.0
001968,2013,2,2,0,1,0.0
001968,2014,2,2,0,1,0.0
001968,2016,2,2,0,1,0.0
001968,2017,2,2,0,1,0.0
001968,2018,1,1,0,1,0.0
001968,2019,3,3,0,1,0.0
001969,1997,1,1,0,1,0.0
001976,1997,156,156,2,3,0.01282051282051282
001976,1998,186,186,44,4,0.23655913978494625
001976,1999,138,138,7,3,0.050724637681159424
001976,2000,157,157,1,2,0.006369426751592357
001976,2001,169,169,3,3,0.01775147928994083
001976,2002,188,188,1,3,0.005319148936170213
001976,2003,167,167,0,1,0.0
001976,2004,166,166,1,2,0.006024096385542169
001976,2005,224,224,0,2,0.0
001976,2006,243,243,0,2,0.0
001976,2007,361,361,0,2,0.0
001976,2008,429,429,0,2,0.0
001976,2009,399,399,0,2,0.0
001976,2010,357,357,0,2,0.0
001976,2011,544,544,0,2,0.0
001976,2012,400,400,0,2,0.0
001976,2013,397,397,0,2,0.0
001976,2014,479,479,1,3,0.0020876826722338203
001976,2015,360,360,0,2,0.0
001976,2016,363,363,0,1,0.0
001979,1998,1,1,0,1,0.0
001979,1999,3,3,0,1,0.0
001979,2000,1,1,0,1,0.0
001979,2001,1,1,0,1,0.0
001979,2002,2,2,0,1,0.0
001979,2003,1,1,0,1,0.0
001979,2009,1,1,0,1,0.0
001981,1997,1,1,0,1,0.0
001981,1998,2,2,1,2,0.5
001981,1999,3,3,2,2,0.6666666666666666
001981,2000,1,1,0,1,0.0
001981,2001,1,1,0,1,0.0
001981,2002,3,3,0,1,0.0
001981,2004,2,2,0,1,0.0
001981,2006,2,2,0,1,0.0
001981,2007,1,1,0,1,0.0
001981,2008,6,6,0,1,0.0
001981,2009,1,1,0,1,0.0
001988,1997,15,15,7,3,0.4666666666666667
001988,1998,9,9,2,2,0.2222222222222222
001988,1999,20,20,10,3,0.5
001988,2000,18,18,5,2,0.2777777777777778
001988,2001,15,15,7,2,0.4666666666666667
001988,2002,20,20,12,3,0.6
001988,2003,14,14,10,4,0.7142857142857143
001988,2004,15,15,3,3,0.2
001988,2005,18,18,5,3,0.2777777777777778
001988,2006,11,11,5,3,0.45454545454545453
001988,2007,15,15,3,3,0.2
001988,2008,7,7,3,2,0.42857142857142855
001988,2009,15,15,10,3,0.6666666666666666
001988,2010,12,12,5,3,0.4166666666666667
001988,2011,15,15,7,3,0.4666666666666667
001988,2012,16,16,5,2,0.3125
001988,2013,15,15,4,4,0.26666666666666666
001988,2014,23,23,8,3,0.34782608695652173
001988,2015,18,18,5,2,0.2777777777777778
001988,2016,15,15,2,3,0.13333333333333333
001988,2017,10,10,3,4,0.3
001988,2018,20,20,10,2,0.5
001988,2019,4,4,3,2,0.75
001989,1997,3,3,0,1,0.0
001989,1998,2,2,0,1,0.0
001992,1997,1,1,0,1,0.0
001995,1997,1,1,0,1,0.0
001995,1998,1,1,0,1,0.0
001995,2007,2,2,0,1,0.0
001998,1999,1,1,1,1,1.0
002006,1997,1,1,0,1,0.0
002006,1998,3,3,0,1,0.0
002006,1999,1,1,0,1,0.0
002006,2000,1,1,0,1,0.0
002006,2001,1,1,0,1,0.0
002006,2002,1,1,0,1,0.0
002006,2003,2,2,0,1,0.0
002006,2004,3,3,0,1,0.0
002008,1998,9,9,0,1,0.0
002008,1999,2,2,0,1,0.0
002008,2000,2,2,0,1,0.0
002008,2001,2,2,0,1,0.0
002008,2002,1,1,0,1,0.0
002008,2004,1,1,0,1,0.0
002019,2002,1,1,0,1,0.0
002019,2003,1,1,0,1,0.0
002019,2005,1,1,0,1,0.0
002019,2006,1,1,0,1,0.0
002019,2007,4,4,0,1,0.0
002019,2009,1,1,0,1,0.0
002019,2010,2,2,0,1,0.0
002019,2011,2,2,1,2,0.5
002019,2012,6,6,1,2,0.16666666666666666
002019,2013,1,1,0,1,0.0
002019,2014,1,1,0,1,0.0
002019,2017,5,5,0,1,0.0
002019,2018,6,6,0,1,0.0
002019,2019,1,1,0,1,0.0
002028,1998,1,1,0,1,0.0
002029,1997,2,2,0,1,0.0
002034,1999,3,3,0,1,0.0
002034,2000,1,1,0,1,0.0
002044,1997,33,33,0,1,0.0
002044,1998,31,31,0,1,0.0
002044,1999,36,36,0,1,0.0
002044,2000,19,19,0,1,0.0
002044,2001,27,27,0,1,0.0
002044,2002,26,26,0,1,0.0
002044,2003,24,24,0,1,0.0
002044,2004,42,42,0,1,0.0
002044,2005,35,35,0,1,0.0
002044,2006,47,47,0,1,0.0
002044,2007,65,65,0,1,0.0
002044,2008,51,51,0,1,0.0
002044,2009,62,62,0,1,0.0
002044,2010,39,39,0,1,0.0
002044,2011,55,55,0,1,0.0
002044,2012,65,65,0,1,0.0
002044,2013,82,82,0,1,0.0
002044,2014,76,76,0,1,0.0
002044,2015,67,67,0,1,0.0
002044,2016,71,71,0,1,0.0
002049,1997,3,3,1,2,0.3333333333333333
002049,1998,1,1,0,1,0.0
002049,1999,3,3,0,1,0.0
002049,2000,2,2,1,2,0.5
002049,2001,1,1,0,1,0.0
002049,2002,16,16,10,3,0.625
002049,2003,6,6,1,2,0.16666666666666666
002049,2004,11,11,2,3,0.18181818181818182
002049,2005,6,6,4,3,0.6666666666666666
002049,2006,5,5,1,2,0.2
002049,2007,2,2,1,2,0.5
002049,2008,4,4,3,3,0.75
002049,2009,3,3,1,2,0.3333333333333333
002049,2010,2,2,1,2,0.5
002049,2011,4,4,1,2,0.25
002049,2012,8,8,7,3,0.875
002049,2013,3,3,1,2,0.3333333333333333
002049,2014,12,12,7,3,0.5833333333333334
002049,2015,13,13,13,1,1.0
002049,2016,14,14,10,3,0.7142857142857143
002049,2017,17,17,14,2,0.8235294117647058
002049,2018,10,10,9,4,0.9
002049,2019,3,3,2,2,0.6666666666666666
002055,1997,1,1,0,1,0.0
002055,1998,2,2,0,1,0.0
002055,1999,1,1,0,1,0.0
002055,2000,3,3,0,1,0.0
002055,2001,1,1,0,1,0.0
002055,2006,1,1,0,1,0.0
002055,2007,3,3,0,1,0.0
002055,2008,5,5,0,1,0.0
002055,2010,1,1,0,1,0.0
002055,2011,3,3,0,1,0.0
002055,2012,1,1,0,1,0.0
002055,2013,2,2,0,1,0.0
002055,2014,2,2,0,1,0.0
002055,2016,1,1,0,1,0.0
002055,2017,2,2,0,1,0.0
002070,1997,3,3,0,1,0.0
002085,1997,106,106,43,3,0.4056603773584906
002085,1998,77,77,17,3,0.22077922077922077
002085,1999,35,35,13,4,0.37142857142857144
002085,2000,61,61,4,2,0.06557377049180328
002085,2001,49,49,0,1,0.0
002085,2002,43,43,0,1,0.0
002085,2003,45,45,0,1,0.0
002085,2004,37,37,0,1,0.0
002085,2005,30,30,0,1,0.0
002085,2006,33,33,0,1,0.0
002085,2007,28,28,0,1,0.0
002085,2008,55,55,0,1,0.0
002085,2009,26,26,0,1,0.0
002085,2010,16,16,0,1,0.0
002085,2011,18,18,0,1,0.0
002085,2012,24,24,0,1,0.0
002086,1997,111,111,0,1,0.0
002086,1998,100,100,0,1,0.0
002086,1999,85,85,0,1,0.0
002086,2000,75,75,0,1,0.0
002086,2001,84,84,0,1,0.0
002086,2002,98,98,0,1,0.0
002086,2003,66,66,0,1,0.0
002086,2004,29,29,0,1,0.0
002086,2005,44,44,0,1,0.0
002086,2006,48,48,0,1,0.0
002086,2007,89,89,0,1,0.0
002086,2008,91,91,0,1,0.0
002086,2009,73,73,0,1,0.0
002086,2010,76,76,0,1,0.0
002086,2011,106,106,0,1,0.0
002086,2012,67,67,0,1,0.0
002086,2013,82,82,0,1,0.0
002086,2014,39,39,0,1,0.0
002086,2015,44,44,0,1,0.0
002086,2016,44,44,0,1,0.0
002086,2017,33,33,0,1,0.0
002086,2018,21,21,0,1,0.0
002086,2019,19,19,0,1,0.0
002111,1997,171,171,4,4,0.023391812865497075
002111,1998,123,123,11,5,0.08943089430894309
002111,1999,159,159,20,7,0.12578616352201258
002111,2000,119,119,4,2,0.03361344537815126
002111,2001,149,149,7,3,0.04697986577181208
002111,2002,137,137,5,2,0.0364963503649635
002111,2003,134,134,0,1,0.0
002111,2004,86,86,5,3,0.05813953488372093
002111,2005,68,68,4,4,0.058823529411764705
002111,2006,72,72,15,4,0.20833333333333334
002111,2007,109,109,5,6,0.045871559633027525
002111,2008,108,108,9,7,0.08333333333333333
002111,2009,145,145,2,2,0.013793103448275862
002111,2010,146,146,12,5,0.0821917808219178
002111,2011,150,150,19,6,0.12666666666666668
002111,2012,185,185,21,7,0.11351351351351352
002111,2013,188,188,17,9,0.09042553191489362
002111,2014,190,190,26,9,0.1368421052631579
002111,2015,161,161,23,11,0.14285714285714285
002111,2016,230,230,43,12,0.18695652173913044
002111,2017,250,250,33,15,0.132
002111,2018,152,152,19,11,0.125
002111,2019,61,61,23,8,0.3770491803278688
002111,2020,8,8,5,3,0.625
002136,1997,56,56,55,3,0.9821428571428571
002136,1998,36,36,35,4,0.9722222222222222
002136,1999,11,11,11,1,1.0
002136,2000,124,124,4,4,0.03225806451612903
002136,2001,81,81,1,3,0.012345679012345678
002136,2002,122,122,0,2,0.0
002136,2003,102,102,0,2,0.0
002136,2004,122,122,0,2,0.0
002136,2005,156,156,0,3,0.0
002136,2006,281,281,4,4,0.014234875444839857
002136,2007,295,295,2,5,0.006779661016949152
002136,2008,306,306,1,4,0.0032679738562091504
002136,2009,371,371,0,2,0.0
002136,2010,456,456,1,3,0.0021929824561403508
002136,2011,532,532,4,4,0.007518796992481203
002136,2012,401,401,5,5,0.012468827930174564
002136,2013,391,391,6,3,0.015345268542199489
002136,2014,526,526,3,3,0.005703422053231939
002136,2015,477,477,92,6,0.1928721174004193
002136,2016,294,294,3,5,0.01020408163265306
002136,2017,288,288,3,5,0.010416666666666666
002136,2018,267,267,6,6,0.02247191011235955
002136,2019,148,148,4,4,0.02702702702702703
002136,2020,10,10,0,1,0.0
002137,2003,1,1,0,1,0.0
002137,2004,11,11,0,1,0.0
002137,2005,7,7,0,1,0.0
002137,2006,28,28,0,1,0.0
002137,2007,21,21,0,1,0.0
002137,2008,22,22,0,1,0.0
002137,2009,12,12,0,1,0.0
002137,2010,9,9,0,1,0.0
002137,2011,7,7,0,1,0.0
002137,2012,5,5,0,1,0.0
002137,2013,7,7,0,1,0.0
002137,2014,6,6,0,1,0.0
002137,2015,7,7,0,1,0.0
002137,2016,4,4,0,1,0.0
002137,2017,7,7,0,1,0.0
002137,2018,2,2,0,1,0.0
002137,2019,1,1,0,1,0.0
002141,1997,4,4,0,1,0.0
002141,1998,3,3,0,1,0.0
002141,1999,4,4,0,1,0.0
002141,2000,2,2,0,1,0.0
002141,2001,2,2,0,1,0.0
002141,2002,1,1,0,1,0.0
002141,2004,1,1,0,1,0.0
002146,1997,20,20,0,1,0.0
002146,1998,7,7,0,1,0.0
002146,2000,2,2,2,2,1.0
002146,2001,4,4,2,2,0.5
002146,2002,4,4,1,2,0.25
002146,2004,3,3,3,1,1.0
002146,2005,2,2,1,2,0.5
002150,1999,1,1,0,1,0.0
002150,2001,2,2,0,1,0.0
002150,2004,1,1,0,1,0.0
002154,1997,16,16,0,1,0.0
002154,1998,13,13,2,2,0.15384615384615385
002154,1999,24,24,7,2,0.2916666666666667
002154,2000,11,11,2,2,0.18181818181818182
002154,2001,11,11,3,2,0.2727272727272727
002154,2002,7,7,5,4,0.7142857142857143
002154,2003,6,6,4,3,0.6666666666666666
002154,2004,4,4,1,2,0.25
002154,2005,9,9,8,3,0.8888888888888888
002154,2006,17,17,10,3,0.5882352941176471
002154,2007,16,16,3,3,0.1875
002154,2008,10,10,4,3,0.4
002154,2009,10,10,6,3,0.6
002154,2010,6,6,2,2,0.3333333333333333
002154,2011,15,15,10,2,0.6666666666666666
002154,2012,14,14,6,2,0.42857142857142855
002154,2013,21,21,4,2,0.19047619047619047
002154,2014,14,14,0,1,0.0
002154,2015,14,14,0,1,0.0
002154,2016,4,4,0,1,0.0
002154,2017,4,4,0,1,0.0
002154,2018,3,3,0,1,0.0
002159,1997,1,1,0,1,0.0
002169,1998,1,1,0,1,0.0
002176,2010,2,2,2,1,1.0
002176,2012,1,1,1,1,1.0
002176,2014,2,2,2,1,1.0
002176,2015,7,7,5,5,0.7142857142857143
002176,2016,5,5,4,3,0.8
002176,2017,4,4,4,2,1.0
002176,2018,9,9,4,4,0.4444444444444444
002176,2019,1,1,1,1,1.0
002183,1997,1,1,0,1,0.0
002189,1997,12,12,0,1,0.0
002189,1998,9,9,0,1,0.0
002189,1999,11,11,0,1,0.0
002189,2000,6,6,0,1,0.0
002189,2001,5,5,0,1,0.0
002189,2002,1,1,0,1,0.0
002190,1997,54,54,0,1,0.0
002214,1998,1,1,0,1,0.0
002215,1997,1,1,0,1,0.0
002215,1999,1,1,0,1,0.0
002215,2000,4,4,0,1,0.0
002220,1997,24,24,0,1,0.0
002220,1998,13,13,0,1,0.0
002220,1999,11,11,0,1,0.0
002220,2000,12,12,1,2,0.08333333333333333
002220,2001,14,14,3,3,0.21428571428571427
002220,2002,29,29,2,2,0.06896551724137931
002220,2003,17,17,3,2,0.17647058823529413
002220,2004,15,15,1,2,0.06666666666666667
002220,2005,23,23,2,2,0.08695652173913043
002220,2006,37,37,3,3,0.08108108108108109
002220,2007,15,15,0,1,0.0
002220,2008,16,16,1,2,0.0625
002220,2009,30,30,1,2,0.03333333333333333
002220,2010,40,40,0,1,0.0
002220,2011,41,41,1,2,0.024390243902439025
002220,2012,39,39,2,2,0.05128205128205128
002220,2013,57,57,2,2,0.03508771929824561
002220,2014,71,71,3,3,0.04225352112676056
002220,2015,49,49,1,2,0.02040816326530612
002220,2016,62,62,0,1,0.0
002220,2017,64,64,4,3,0.0625
002220,2018,25,25,1,2,0.04
002220,2019,9,9,0,1,0.0
002220,2020,4,4,0,1,0.0
002222,1997,9,9,9,1,1.0
002222,1999,2,2,2,1,1.0
002222,2000,5,5,4,3,0.8
002222,2001,2,2,1,2,0.5
002222,2003,1,1,1,1,1.0
002222,2004,2,2,0,1,0.0
002222,2006,5,5,2,2,0.4
002222,2007,1,1,1,1,1.0
002222,2010,2,2,1,2,0.5
002222,2011,2,2,0,1,0.0
002222,2012,3,3,0,1,0.0
002224,1997,1,1,0,1,0.0
002226,1997,5,5,0,1,0.0
002226,1998,7,7,0,1,0.0
002226,1999,11,11,0,1,0.0
002226,2000,20,20,0,1,0.0
002226,2001,22,22,0,1,0.0
002226,2002,19,19,0,1,0.0
002230,1997,2,2,2,1,1.0
002230,1998,4,4,4,2,1.0
002230,1999,3,3,3,1,1.0
002230,2000,5,5,5,3,1.0
002230,2001,2,2,2,1,1.0
002230,2002,4,4,3,3,0.75
002230,2003,1,1,1,1,1.0
002230,2004,2,2,1,2,0.5
002230,2005,3,3,3,2,1.0
002230,2006,4,4,2,2,0.5
002230,2007,9,9,3,3,0.3333333333333333
