gvkey,year,patents_applied,patents_granted,private_subsidiary_patents,distinct_assignee_names,private_subsidiary_share,cik,link_method,link_score,link_conflict,candidate_count,ticker_hint,revenue,sales_marketing_expense,sga_expense,rd_expense,capex,employees,sales_marketing_to_revenue,sga_to_revenue,rd_to_revenue,capex_to_revenue,kw_sales_force,kw_customer_service,kw_brand,kw_advertising,kw_customer_data,customer_capital_keyword_total,sic,sic_description,state_of_incorporation,fiscal_year_end,entity_type,name_sec,ticker_sec,naics2_proxy
009778,2020,2,2,0,1,0.0,0000091440,exact_compact_name,0.985,False,3.0,,3569300000.0,,,57400000.0,,,,,0.016081584624436165,,,,,,,,3420,"Cutlery, Handtools & General Hardware",DE,0102,operating,Snap-on Inc,SNA,31-33
009783,1997,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009783,1998,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009783,2000,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009783,2001,1,1,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009783,2002,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009783,2004,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009783,2007,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009783,2008,3,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009783,2012,3,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009786,1997,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009786,1999,5,5,5,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009786,2000,4,4,4,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009786,2001,5,5,4,2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009786,2002,1,1,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009786,2003,3,3,3,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009786,2004,3,3,3,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009786,2005,1,1,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009786,2006,2,2,2,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009786,2007,4,4,4,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009786,2008,5,5,5,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009786,2009,5,5,4,2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009786,2010,3,3,3,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009786,2011,6,6,6,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009786,2012,11,11,11,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009786,2013,5,5,5,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009786,2014,9,9,9,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009786,2015,6,6,6,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009818,1997,2233,2233,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009818,1998,1940,1940,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009818,1999,2048,2048,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009818,2000,2146,2146,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009818,2001,2444,2444,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009818,2002,2035,2035,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009818,2003,2022,2022,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009818,2004,2238,2238,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009818,2005,2928,2928,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009818,2006,2678,2678,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009818,2007,2810,2810,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009818,2008,2770,2770,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009818,2009,2661,2661,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009818,2010,2760,2760,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009818,2011,2745,2745,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009818,2012,2891,2891,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009818,2013,2445,2445,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009818,2014,2626,2626,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009818,2015,2320,2320,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009818,2016,2249,2249,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009818,2017,1728,1728,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009818,2018,1011,1011,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009818,2019,544,544,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009818,2020,20,20,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009846,1997,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009846,1998,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009846,1999,7,7,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009846,2002,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009846,2003,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009846,2004,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009846,2005,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009846,2006,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009846,2008,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009846,2009,1,1,0,1,0.0,0000092103,exact_compact_name,0.985,False,2.0,,,,,,2999000000.0,,,,,,0.0,3.0,1.0,0.0,0.0,4.0,4911,Electric Services,CA,1231,operating,SOUTHERN CALIFORNIA EDISON Co,SCE-PG,22
009846,2015,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009846,2017,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009846,2019,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009864,1997,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009882,2003,3,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009882,2004,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009882,2005,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009882,2006,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009882,2008,4,4,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009882,2009,2,2,0,1,0.0,0000092380,exact_compact_name,0.985,False,2.0,,10350000000.0,,,,585000000.0,,,,,0.05652173913043478,,,,,,,4512,"Air Transportation, Scheduled",TX,1231,operating,SOUTHWEST AIRLINES CO,LUV,48-49
009882,2010,2,2,0,1,0.0,0000092380,exact_compact_name,0.985,False,2.0,,3114000000.0,,,,-493000000.0,,,,,-0.15831727681438665,,,,,,,4512,"Air Transportation, Scheduled",TX,1231,operating,SOUTHWEST AIRLINES CO,LUV,48-49
009882,2011,1,1,0,1,0.0,0000092380,exact_compact_name,0.985,False,2.0,,2630000000.0,,,,968000000.0,,,,,0.36806083650190113,,,,,,,4512,"Air Transportation, Scheduled",TX,1231,operating,SOUTHWEST AIRLINES CO,LUV,48-49
009882,2018,1,1,0,1,0.0,0000092380,exact_compact_name,0.985,False,2.0,,5704000000.0,,,,,,,,,,0.0,13.0,20.0,20.0,2.0,55.0,4512,"Air Transportation, Scheduled",TX,1231,operating,SOUTHWEST AIRLINES CO,LUV,48-49
009890,2006,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009899,1997,4,4,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009899,1998,43,43,0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009899,1999,51,51,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009899,2000,26,26,7,4,0.2692307692307692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009899,2001,23,23,5,4,0.21739130434782608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009899,2002,12,12,1,3,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009899,2003,9,9,2,4,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009899,2004,3,3,0,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009899,2005,1223,1223,2,4,0.001635322976287817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009899,2006,1028,1028,1,4,0.0009727626459143969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009899,2007,1231,1231,11,6,0.008935824532900082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009899,2008,1427,1427,11,5,0.007708479327259986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009899,2009,1375,1375,4,3,0.002909090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009899,2010,754,754,3,4,0.003978779840848806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009899,2011,712,712,4,4,0.0056179775280898875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009899,2012,1208,1208,11,6,0.009105960264900662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009899,2013,1135,1135,8,4,0.007048458149779736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009899,2014,1172,1172,10,7,0.008532423208191127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009899,2015,1183,1183,1,4,0.0008453085376162299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009899,2016,1129,1129,9,6,0.007971656333038087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009899,2017,1094,1094,4,5,0.003656307129798903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009899,2018,926,926,6,5,0.0064794816414686825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009899,2019,494,494,2,4,0.004048582995951417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009899,2020,34,34,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009904,2016,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009916,1997,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009916,1998,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009916,2000,3,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009916,2001,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009916,2003,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009916,2004,3,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009916,2005,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009916,2010,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009916,2011,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009916,2013,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009916,2015,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009916,2016,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009919,2000,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009919,2002,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009919,2004,3,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009919,2005,1,1,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009919,2010,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009919,2011,5,5,1,2,0.2,0001004989,fuzzy_name,0.9,False,1.0,,73524000.0,,18542000.0,,,,,0.25218976116642183,,,6.0,0.0,4.0,19.0,0.0,29.0,7389,"Services-Business Services, NEC",DE,1231,operating,"SPAR Group, Inc.",SGRP,54
009919,2012,1,1,0,1,0.0,0001004989,fuzzy_name,0.9,False,1.0,,102766000.0,,22061000.0,,,,,0.21467216783761167,,,6.0,0.0,1.0,17.0,0.0,24.0,7389,"Services-Business Services, NEC",DE,1231,operating,"SPAR Group, Inc.",SGRP,54
009919,2013,3,3,0,1,0.0,0001004989,fuzzy_name,0.9,False,1.0,,111959000.0,,23198000.0,,,,,0.20720085031127466,,,6.0,0.0,3.0,22.0,1.0,32.0,7389,"Services-Business Services, NEC",DE,1231,operating,"SPAR Group, Inc.",SGRP,54
009919,2015,3,3,1,2,0.3333333333333333,0001004989,fuzzy_name,0.9,False,1.0,,119279000.0,,24094000.0,,,,,0.20199699863345602,,,6.0,1.0,3.0,19.0,0.0,29.0,7389,"Services-Business Services, NEC",DE,1231,operating,"SPAR Group, Inc.",SGRP,54
009919,2016,2,2,0,1,0.0,0001004989,fuzzy_name,0.9,False,1.0,,134324000.0,,25241000.0,,,,,0.18791131890056878,,,6.0,1.0,3.0,20.0,0.0,30.0,7389,"Services-Business Services, NEC",DE,1231,operating,"SPAR Group, Inc.",SGRP,54
009919,2017,3,3,0,1,0.0,0001004989,fuzzy_name,0.9,False,1.0,,181381000.0,,30564000.0,,,,,0.16850717550349817,,,6.0,1.0,3.0,20.0,0.0,30.0,7389,"Services-Business Services, NEC",DE,1231,operating,"SPAR Group, Inc.",SGRP,54
009919,2018,2,2,0,1,0.0,0001004989,fuzzy_name,0.9,False,1.0,,,,38449000.0,,,,,,,,6.0,1.0,3.0,19.0,0.0,29.0,7389,"Services-Business Services, NEC",DE,1231,operating,"SPAR Group, Inc.",SGRP,54
009921,1997,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009921,2002,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009921,2007,3,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009921,2009,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009921,2010,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009921,2011,1,1,0,1,0.0,0001004989,fuzzy_name,0.9,False,1.0,,73524000.0,,18542000.0,,,,,0.25218976116642183,,,6.0,0.0,4.0,19.0,0.0,29.0,7389,"Services-Business Services, NEC",DE,1231,operating,"SPAR Group, Inc.",SGRP,54
009922,2012,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009922,2015,2,2,1,2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009922,2016,3,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009922,2018,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009937,2003,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009937,2005,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009937,2007,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009937,2008,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009937,2009,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009937,2010,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009942,2002,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009952,1998,1,1,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009963,1997,20,20,19,2,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009963,1998,10,10,9,2,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009963,1999,11,11,7,3,0.6363636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009963,2000,7,7,3,3,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009999,1997,3,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009999,2000,2,2,1,2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009999,2001,5,5,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009999,2002,14,14,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009999,2003,30,30,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009999,2004,18,18,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009999,2005,14,14,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009999,2006,27,27,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009999,2007,20,20,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009999,2008,8,8,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009999,2009,25,25,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009999,2010,17,17,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009999,2011,18,18,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010000,1997,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010000,2001,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010000,2003,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010000,2005,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010000,2006,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010000,2008,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010000,2012,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010000,2013,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010000,2016,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010000,2018,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010005,1997,12,12,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010005,1998,13,13,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010005,1999,17,17,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010005,2000,24,24,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010005,2001,11,11,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010005,2002,9,9,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010005,2003,6,6,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010005,2004,4,4,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010005,2005,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010005,2006,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010005,2007,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010005,2008,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010005,2009,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010005,2010,4,4,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010005,2011,1,1,0,1,0.0,0000716643,fuzzy_name,0.9,False,1.0,,591985000.0,,,,71469000.0,,,,,0.12072772114158298,0.0,3.0,21.0,68.0,0.0,92.0,7200,Services-Personal Services,MN,0630,operating,REGIS CORP,RGS,54
010005,2013,1,1,0,1,0.0,0000716643,fuzzy_name,0.9,False,1.0,,2018713000.0,,,,105857000.0,,,,,0.052437865115051024,0.0,0.0,16.0,53.0,1.0,70.0,7200,Services-Personal Services,MN,0630,operating,REGIS CORP,RGS,54
010006,1997,20,20,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010006,1998,17,17,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010008,1997,7,7,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010008,1998,2,2,1,2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010008,1999,5,5,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010008,2000,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010008,2001,7,7,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010008,2002,7,7,1,2,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010008,2003,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010008,2004,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010008,2006,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010008,2008,2,2,1,2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010008,2009,4,4,2,3,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010008,2010,3,3,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010008,2011,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010008,2012,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010008,2013,1,1,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010008,2014,4,4,1,2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010008,2015,1,1,1,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010008,2016,5,5,2,2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010008,2017,2,2,2,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010008,2018,3,3,1,2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010008,2019,2,2,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010010,1997,13,13,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010010,1998,5,5,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010016,1997,15,15,15,6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010016,1998,20,20,20,6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010016,1999,6,6,6,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010016,2000,55,55,55,6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010016,2001,38,38,38,8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010016,2002,31,31,31,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010016,2003,28,28,27,6,0.9642857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010016,2004,20,20,20,5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010016,2005,32,32,31,8,0.96875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010016,2006,42,42,37,7,0.8809523809523809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010016,2007,29,29,21,7,0.7241379310344828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010016,2008,32,32,23,8,0.71875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010016,2009,37,37,20,6,0.5405405405405406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010016,2010,41,41,28,9,0.6829268292682927,0000093556,fuzzy_name,0.878048780487805,False,1.0,,3737100000.0,,2156600000.0,,165400000.0,,,0.5770784833159401,,0.04425891734232426,,,,,,,3420,"Cutlery, Handtools & General Hardware",CT,0103,operating,"STANLEY BLACK & DECKER, INC.",SWK,31-33
010016,2011,46,46,28,10,0.6086956521739131,0000093556,fuzzy_name,0.878048780487805,False,1.0,,8343900000.0,,2536000000.0,147200000.0,302100000.0,,,0.3039346109133619,0.017641630412636777,0.03620609067702154,,,,,,,3420,"Cutlery, Handtools & General Hardware",CT,0103,operating,"STANLEY BLACK & DECKER, INC.",SWK,31-33
010016,2012,57,57,33,10,0.5789473684210527,0000093556,fuzzy_name,0.878048780487805,False,1.0,,10190500000.0,,2509100000.0,174800000.0,386000000.0,,,0.24621951817869583,0.017153230950394976,0.037878416171924834,,,,,,,3420,"Cutlery, Handtools & General Hardware",CT,0103,operating,"STANLEY BLACK & DECKER, INC.",SWK,31-33
010016,2013,68,68,47,13,0.6911764705882353,0000093556,fuzzy_name,0.878048780487805,False,1.0,,2759300000.0,,-2700900000.0,170700000.0,365600000.0,,,-0.9788352118290871,0.06186351610915812,0.13249737252201646,,,,,,,3420,"Cutlery, Handtools & General Hardware",CT,0103,operating,"STANLEY BLACK & DECKER, INC.",SWK,31-33
010016,2014,38,38,28,15,0.7368421052631579,0000093556,fuzzy_name,0.878048780487805,False,1.0,,2860100000.0,,2575000000.0,174600000.0,291000000.0,,,0.9003181706933324,0.06104681654487605,0.10174469424146008,,,,,,,3420,"Cutlery, Handtools & General Hardware",CT,0103,operating,"STANLEY BLACK & DECKER, INC.",SWK,31-33
010016,2015,57,57,33,11,0.5789473684210527,0000093556,fuzzy_name,0.878048780487805,False,1.0,,2866900000.0,,2459100000.0,188000000.0,311400000.0,,,0.8577557640657156,0.06557605776274024,0.1086190658899857,,,,,,,3420,"Cutlery, Handtools & General Hardware",CT,0103,operating,"STANLEY BLACK & DECKER, INC.",SWK,31-33
010016,2016,41,41,28,11,0.6829268292682927,0000093556,fuzzy_name,0.878048780487805,False,1.0,,11406900000.0,,2602000000.0,204400000.0,347000000.0,,,0.22810754893967686,0.017918978863670235,0.030420184274430388,,,,,,,3420,"Cutlery, Handtools & General Hardware",CT,0103,operating,"STANLEY BLACK & DECKER, INC.",SWK,31-33
010016,2017,59,59,35,13,0.5932203389830508,0000093556,fuzzy_name,0.878048780487805,False,1.0,,3464200000.0,,3143700000.0,275800000.0,492100000.0,,,0.9074822469834305,0.0796143409733849,0.14205299924946596,,,,,,,3420,"Cutlery, Handtools & General Hardware",CT,0103,operating,"STANLEY BLACK & DECKER, INC.",SWK,31-33
010016,2018,21,21,8,6,0.38095238095238093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
